Date,Product_ID,Product_Name,Sales,Weekday,Month,Year,Day_of_Year
2023-04-30,2,Laptop,63,Sunday,April,2023,120
2023-05-01,2,Laptop,54,Monday,May,2023,121
2023-05-02,2,Laptop,97,Tuesday,May,2023,122
2023-05-03,2,Laptop,56,Wednesday,May,2023,123
2023-05-04,2,Laptop,19,Thursday,May,2023,124
2023-05-05,2,Laptop,46,Friday,May,2023,125
2023-05-06,2,Laptop,1,Saturday,May,2023,126
2023-05-07,2,Laptop,1,Sunday,May,2023,127
2023-05-08,2,Laptop,57,Monday,May,2023,128
2023-05-09,2,Laptop,99,Tuesday,May,2023,129
2023-05-10,2,Laptop,98,Wednesday,May,2023,130
2023-05-11,2,Laptop,73,Thursday,May,2023,131
2023-05-12,2,Laptop,85,Friday,May,2023,132
2023-05-13,2,Laptop,59,Saturday,May,2023,133
2023-05-14,2,Laptop,13,Sunday,May,2023,134
2023-05-15,2,Laptop,50,Monday,May,2023,135
2023-05-16,2,Laptop,28,Tuesday,May,2023,136
2023-05-17,2,Laptop,64,Wednesday,May,2023,137
2023-05-18,2,Laptop,33,Thursday,May,2023,138
2023-05-19,2,Laptop,98,Friday,May,2023,139
2023-05-20,2,Laptop,30,Saturday,May,2023,140
2023-05-21,2,Laptop,53,Sunday,May,2023,141
2023-05-22,2,Laptop,1,Monday,May,2023,142
2023-05-23,2,Laptop,87,Tuesday,May,2023,143
2023-05-24,2,Laptop,5,Wednesday,May,2023,144
2023-05-25,2,Laptop,13,Thursday,May,2023,145
2023-05-26,2,Laptop,43,Friday,May,2023,146
2023-05-27,2,Laptop,22,Saturday,May,2023,147
2023-05-28,2,Laptop,84,Sunday,May,2023,148
2023-05-29,2,Laptop,95,Monday,May,2023,149
2023-05-30,2,Laptop,41,Tuesday,May,2023,150
2023-05-31,2,Laptop,44,Wednesday,May,2023,151
2023-06-01,2,Laptop,58,Thursday,June,2023,152
2023-06-02,2,Laptop,89,Friday,June,2023,153
2023-06-03,2,Laptop,28,Saturday,June,2023,154
2023-06-04,2,Laptop,43,Sunday,June,2023,155
2023-06-05,2,Laptop,32,Monday,June,2023,156
2023-06-06,2,Laptop,13,Tuesday,June,2023,157
2023-06-07,2,Laptop,24,Wednesday,June,2023,158
2023-06-08,2,Laptop,62,Thursday,June,2023,159
2023-06-09,2,Laptop,23,Friday,June,2023,160
2023-06-10,2,Laptop,12,Saturday,June,2023,161
2023-06-11,2,Laptop,1,Sunday,June,2023,162
2023-06-12,2,Laptop,15,Monday,June,2023,163
2023-06-13,2,Laptop,24,Tuesday,June,2023,164
2023-06-14,2,Laptop,74,Wednesday,June,2023,165
2023-06-15,2,Laptop,59,Thursday,June,2023,166
2023-06-16,2,Laptop,6,Friday,June,2023,167
2023-06-17,2,Laptop,76,Saturday,June,2023,168
2023-06-18,2,Laptop,49,Sunday,June,2023,169
2023-06-19,2,Laptop,73,Monday,June,2023,170
2023-06-20,2,Laptop,9,Tuesday,June,2023,171
2023-06-21,2,Laptop,64,Wednesday,June,2023,172
2023-06-22,2,Laptop,15,Thursday,June,2023,173
2023-06-23,2,Laptop,13,Friday,June,2023,174
2023-06-24,2,Laptop,67,Saturday,June,2023,175
2023-06-25,2,Laptop,91,Sunday,June,2023,176
2023-06-26,2,Laptop,75,Monday,June,2023,177
2023-06-27,2,Laptop,41,Tuesday,June,2023,178
2023-06-28,2,Laptop,41,Wednesday,June,2023,179
2023-06-29,2,Laptop,31,Thursday,June,2023,180
2023-06-30,2,Laptop,25,Friday,June,2023,181
2023-07-01,2,Laptop,66,Saturday,July,2023,182
2023-07-02,2,Laptop,87,Sunday,July,2023,183
2023-07-03,2,Laptop,17,Monday,July,2023,184
2023-07-04,2,Laptop,99,Tuesday,July,2023,185
2023-07-05,2,Laptop,74,Wednesday,July,2023,186
2023-07-06,2,Laptop,5,Thursday,July,2023,187
2023-07-07,2,Laptop,48,Friday,July,2023,188
2023-07-08,2,Laptop,3,Saturday,July,2023,189
2023-07-09,2,Laptop,100,Sunday,July,2023,190
2023-07-10,2,Laptop,53,Monday,July,2023,191
2023-07-11,2,Laptop,45,Tuesday,July,2023,192
2023-07-12,2,Laptop,25,Wednesday,July,2023,193
2023-07-13,2,Laptop,10,Thursday,July,2023,194
2023-07-14,2,Laptop,41,Friday,July,2023,195
2023-07-15,2,Laptop,22,Saturday,July,2023,196
2023-07-16,2,Laptop,85,Sunday,July,2023,197
2023-07-17,2,Laptop,80,Monday,July,2023,198
2023-07-18,2,Laptop,20,Tuesday,July,2023,199
2023-07-19,2,Laptop,47,Wednesday,July,2023,200
2023-07-20,2,Laptop,44,Thursday,July,2023,201
2023-07-21,2,Laptop,16,Friday,July,2023,202
2023-07-22,2,Laptop,85,Saturday,July,2023,203
2023-07-23,2,Laptop,2,Sunday,July,2023,204
2023-07-24,2,Laptop,74,Monday,July,2023,205
2023-07-25,2,Laptop,29,Tuesday,July,2023,206
2023-07-26,2,Laptop,44,Wednesday,July,2023,207
2023-07-27,2,Laptop,17,Thursday,July,2023,208
2023-07-28,2,Laptop,28,Friday,July,2023,209
2023-07-29,2,Laptop,34,Saturday,July,2023,210
2023-07-30,2,Laptop,22,Sunday,July,2023,211
2023-07-31,2,Laptop,44,Monday,July,2023,212
2023-08-01,2,Laptop,25,Tuesday,August,2023,213
2023-08-02,2,Laptop,85,Wednesday,August,2023,214
2023-08-03,2,Laptop,59,Thursday,August,2023,215
2023-08-04,2,Laptop,31,Friday,August,2023,216
2023-08-05,2,Laptop,91,Saturday,August,2023,217
2023-08-06,2,Laptop,33,Sunday,August,2023,218
2023-08-07,2,Laptop,87,Monday,August,2023,219
2023-08-08,2,Laptop,22,Tuesday,August,2023,220
2023-08-09,2,Laptop,15,Wednesday,August,2023,221
2023-08-10,2,Laptop,73,Thursday,August,2023,222
2023-08-11,2,Laptop,82,Friday,August,2023,223
2023-08-12,2,Laptop,29,Saturday,August,2023,224
2023-08-13,2,Laptop,14,Sunday,August,2023,225
2023-08-14,2,Laptop,1,Monday,August,2023,226
2023-08-15,2,Laptop,52,Tuesday,August,2023,227
2023-08-16,2,Laptop,61,Wednesday,August,2023,228
2023-08-17,2,Laptop,80,Thursday,August,2023,229
2023-08-18,2,Laptop,49,Friday,August,2023,230
2023-08-19,2,Laptop,52,Saturday,August,2023,231
2023-08-20,2,Laptop,37,Sunday,August,2023,232
2023-08-21,2,Laptop,30,Monday,August,2023,233
2023-08-22,2,Laptop,78,Tuesday,August,2023,234
2023-08-23,2,Laptop,100,Wednesday,August,2023,235
2023-08-24,2,Laptop,58,Thursday,August,2023,236
2023-08-25,2,Laptop,53,Friday,August,2023,237
2023-08-26,2,Laptop,65,Saturday,August,2023,238
2023-08-27,2,Laptop,58,Sunday,August,2023,239
2023-08-28,2,Laptop,41,Monday,August,2023,240
2023-08-29,2,Laptop,35,Tuesday,August,2023,241
2023-08-30,2,Laptop,97,Wednesday,August,2023,242
2023-08-31,2,Laptop,96,Thursday,August,2023,243
2023-09-01,2,Laptop,97,Friday,September,2023,244
2023-09-02,2,Laptop,83,Saturday,September,2023,245
2023-09-03,2,Laptop,49,Sunday,September,2023,246
2023-09-04,2,Laptop,97,Monday,September,2023,247
2023-09-05,2,Laptop,79,Tuesday,September,2023,248
2023-09-06,2,Laptop,2,Wednesday,September,2023,249
2023-09-07,2,Laptop,21,Thursday,September,2023,250
2023-09-08,2,Laptop,72,Friday,September,2023,251
2023-09-09,2,Laptop,68,Saturday,September,2023,252
2023-09-10,2,Laptop,86,Sunday,September,2023,253
2023-09-11,2,Laptop,64,Monday,September,2023,254
2023-09-12,2,Laptop,46,Tuesday,September,2023,255
2023-09-13,2,Laptop,8,Wednesday,September,2023,256
2023-09-14,2,Laptop,33,Thursday,September,2023,257
2023-09-15,2,Laptop,23,Friday,September,2023,258
2023-09-16,2,Laptop,9,Saturday,September,2023,259
2023-09-17,2,Laptop,7,Sunday,September,2023,260
2023-09-18,2,Laptop,84,Monday,September,2023,261
2023-09-19,2,Laptop,94,Tuesday,September,2023,262
2023-09-20,2,Laptop,55,Wednesday,September,2023,263
2023-09-21,2,Laptop,1,Thursday,September,2023,264
2023-09-22,2,Laptop,84,Friday,September,2023,265
2023-09-23,2,Laptop,16,Saturday,September,2023,266
2023-09-24,2,Laptop,52,Sunday,September,2023,267
2023-09-25,2,Laptop,99,Monday,September,2023,268
2023-09-26,2,Laptop,30,Tuesday,September,2023,269
2023-09-27,2,Laptop,12,Wednesday,September,2023,270
2023-09-28,2,Laptop,25,Thursday,September,2023,271
2023-09-29,2,Laptop,18,Friday,September,2023,272
2023-09-30,2,Laptop,59,Saturday,September,2023,273
2023-10-01,2,Laptop,44,Sunday,October,2023,274
2023-10-02,2,Laptop,25,Monday,October,2023,275
2023-10-03,2,Laptop,18,Tuesday,October,2023,276
2023-10-04,2,Laptop,74,Wednesday,October,2023,277
2023-10-05,2,Laptop,76,Thursday,October,2023,278
2023-10-06,2,Laptop,23,Friday,October,2023,279
2023-10-07,2,Laptop,97,Saturday,October,2023,280
2023-10-08,2,Laptop,60,Sunday,October,2023,281
2023-10-09,2,Laptop,17,Monday,October,2023,282
2023-10-10,2,Laptop,91,Tuesday,October,2023,283
2023-10-11,2,Laptop,79,Wednesday,October,2023,284
2023-10-12,2,Laptop,80,Thursday,October,2023,285
2023-10-13,2,Laptop,13,Friday,October,2023,286
2023-10-14,2,Laptop,52,Saturday,October,2023,287
2023-10-15,2,Laptop,50,Sunday,October,2023,288
2023-10-16,2,Laptop,90,Monday,October,2023,289
2023-10-17,2,Laptop,81,Tuesday,October,2023,290
2023-10-18,2,Laptop,43,Wednesday,October,2023,291
2023-10-19,2,Laptop,42,Thursday,October,2023,292
2023-10-20,2,Laptop,6,Friday,October,2023,293
2023-10-21,2,Laptop,51,Saturday,October,2023,294
2023-10-22,2,Laptop,81,Sunday,October,2023,295
2023-10-23,2,Laptop,42,Monday,October,2023,296
2023-10-24,2,Laptop,64,Tuesday,October,2023,297
2023-10-25,2,Laptop,81,Wednesday,October,2023,298
2023-10-26,2,Laptop,11,Thursday,October,2023,299
2023-10-27,2,Laptop,28,Friday,October,2023,300
2023-10-28,2,Laptop,57,Saturday,October,2023,301
2023-10-29,2,Laptop,5,Sunday,October,2023,302
2023-10-30,2,Laptop,14,Monday,October,2023,303
2023-10-31,2,Laptop,14,Tuesday,October,2023,304
2023-11-01,2,Laptop,68,Wednesday,November,2023,305
2023-11-02,2,Laptop,92,Thursday,November,2023,306
2023-11-03,2,Laptop,60,Friday,November,2023,307
2023-11-04,2,Laptop,33,Saturday,November,2023,308
2023-11-05,2,Laptop,83,Sunday,November,2023,309
2023-11-06,2,Laptop,14,Monday,November,2023,310
2023-11-07,2,Laptop,3,Tuesday,November,2023,311
2023-11-08,2,Laptop,13,Wednesday,November,2023,312
2023-11-09,2,Laptop,76,Thursday,November,2023,313
2023-11-10,2,Laptop,27,Friday,November,2023,314
2023-11-11,2,Laptop,100,Saturday,November,2023,315
2023-11-12,2,Laptop,34,Sunday,November,2023,316
2023-11-13,2,Laptop,9,Monday,November,2023,317
2023-11-14,2,Laptop,43,Tuesday,November,2023,318
2023-11-15,2,Laptop,86,Wednesday,November,2023,319
2023-11-16,2,Laptop,47,Thursday,November,2023,320
2023-11-17,2,Laptop,92,Friday,November,2023,321
2023-11-18,2,Laptop,11,Saturday,November,2023,322
2023-11-19,2,Laptop,44,Sunday,November,2023,323
2023-11-20,2,Laptop,61,Monday,November,2023,324
2023-11-21,2,Laptop,51,Tuesday,November,2023,325
2023-11-22,2,Laptop,56,Wednesday,November,2023,326
2023-11-23,2,Laptop,43,Thursday,November,2023,327
2023-11-24,2,Laptop,73,Friday,November,2023,328
2023-11-25,2,Laptop,77,Saturday,November,2023,329
2023-11-26,2,Laptop,57,Sunday,November,2023,330
2023-11-27,2,Laptop,68,Monday,November,2023,331
2023-11-28,2,Laptop,31,Tuesday,November,2023,332
2023-11-29,2,Laptop,97,Wednesday,November,2023,333
2023-11-30,2,Laptop,39,Thursday,November,2023,334
2023-12-01,2,Laptop,97,Friday,December,2023,335
2023-12-02,2,Laptop,25,Saturday,December,2023,336
2023-12-03,2,Laptop,49,Sunday,December,2023,337
2023-12-04,2,Laptop,66,Monday,December,2023,338
2023-12-05,2,Laptop,16,Tuesday,December,2023,339
2023-12-06,2,Laptop,100,Wednesday,December,2023,340
2023-12-07,2,Laptop,7,Thursday,December,2023,341
2023-12-08,2,Laptop,37,Friday,December,2023,342
2023-12-09,2,Laptop,69,Saturday,December,2023,343
2023-12-10,2,Laptop,8,Sunday,December,2023,344
2023-12-11,2,Laptop,29,Monday,December,2023,345
2023-12-12,2,Laptop,31,Tuesday,December,2023,346
2023-12-13,2,Laptop,33,Wednesday,December,2023,347
2023-12-14,2,Laptop,54,Thursday,December,2023,348
2023-12-15,2,Laptop,49,Friday,December,2023,349
2023-12-16,2,Laptop,76,Saturday,December,2023,350
2023-12-17,2,Laptop,42,Sunday,December,2023,351
2023-12-18,2,Laptop,13,Monday,December,2023,352
2023-12-19,2,Laptop,82,Tuesday,December,2023,353
2023-12-20,2,Laptop,42,Wednesday,December,2023,354
2023-12-21,2,Laptop,50,Thursday,December,2023,355
2023-12-22,2,Laptop,62,Friday,December,2023,356
2023-12-23,2,Laptop,20,Saturday,December,2023,357
2023-12-24,2,Laptop,24,Sunday,December,2023,358
2023-12-25,2,Laptop,38,Monday,December,2023,359
2023-12-26,2,Laptop,41,Tuesday,December,2023,360
2023-12-27,2,Laptop,41,Wednesday,December,2023,361
2023-12-28,2,Laptop,77,Thursday,December,2023,362
2023-12-29,2,Laptop,96,Friday,December,2023,363
2023-12-30,2,Laptop,45,Saturday,December,2023,364
2023-12-31,2,Laptop,44,Sunday,December,2023,365
2023-01-01,3,Headphones,29,Sunday,January,2023,1
2023-01-02,3,Headphones,78,Monday,January,2023,2
2023-01-03,3,Headphones,43,Tuesday,January,2023,3
2023-01-04,3,Headphones,92,Wednesday,January,2023,4
2023-01-05,3,Headphones,8,Thursday,January,2023,5
2023-01-06,3,Headphones,24,Friday,January,2023,6
2023-01-07,3,Headphones,60,Saturday,January,2023,7
2023-01-08,3,Headphones,64,Sunday,January,2023,8
2023-01-09,3,Headphones,76,Monday,January,2023,9
2023-01-10,3,Headphones,90,Tuesday,January,2023,10
2023-01-11,3,Headphones,56,Wednesday,January,2023,11
2023-01-12,3,Headphones,21,Thursday,January,2023,12
2023-01-13,3,Headphones,21,Friday,January,2023,13
2023-01-14,3,Headphones,94,Saturday,January,2023,14
2023-01-15,3,Headphones,59,Sunday,January,2023,15
2023-01-16,3,Headphones,31,Monday,January,2023,16
2023-01-17,3,Headphones,1,Tuesday,January,2023,17
2023-01-18,3,Headphones,25,Wednesday,January,2023,18
2023-01-19,3,Headphones,34,Thursday,January,2023,19
2023-01-20,3,Headphones,92,Friday,January,2023,20
2023-01-21,3,Headphones,85,Saturday,January,2023,21
2023-01-22,3,Headphones,12,Sunday,January,2023,22
2023-01-23,3,Headphones,54,Monday,January,2023,23
2023-01-24,3,Headphones,97,Tuesday,January,2023,24
2023-01-25,3,Headphones,90,Wednesday,January,2023,25
2023-01-26,3,Headphones,63,Thursday,January,2023,26
2023-01-27,3,Headphones,58,Friday,January,2023,27
2023-01-28,3,Headphones,38,Saturday,January,2023,28
2023-01-29,3,Headphones,97,Sunday,January,2023,29
2023-01-30,3,Headphones,25,Monday,January,2023,30
2023-01-31,3,Headphones,6,Tuesday,January,2023,31
2023-02-01,3,Headphones,61,Wednesday,February,2023,32
2023-02-02,3,Headphones,60,Thursday,February,2023,33
2023-02-03,3,Headphones,90,Friday,February,2023,34
2023-02-04,3,Headphones,53,Saturday,February,2023,35
2023-02-05,3,Headphones,40,Sunday,February,2023,36
2023-02-06,3,Headphones,12,Monday,February,2023,37
2023-02-07,3,Headphones,85,Tuesday,February,2023,38
2023-02-08,3,Headphones,59,Wednesday,February,2023,39
2023-02-09,3,Headphones,14,Thursday,February,2023,40
2023-02-10,3,Headphones,90,Friday,February,2023,41
2023-02-11,3,Headphones,3,Saturday,February,2023,42
2023-02-12,3,Headphones,78,Sunday,February,2023,43
2023-02-13,3,Headphones,63,Monday,February,2023,44
2023-02-14,3,Headphones,75,Tuesday,February,2023,45
2023-02-15,3,Headphones,78,Wednesday,February,2023,46
2023-02-16,3,Headphones,43,Thursday,February,2023,47
2023-02-17,3,Headphones,62,Friday,February,2023,48
2023-02-18,3,Headphones,59,Saturday,February,2023,49
2023-02-19,3,Headphones,62,Sunday,February,2023,50
2023-02-20,3,Headphones,7,Monday,February,2023,51
2023-02-21,3,Headphones,71,Tuesday,February,2023,52
2023-02-22,3,Headphones,7,Wednesday,February,2023,53
2023-02-23,3,Headphones,84,Thursday,February,2023,54
2023-02-24,3,Headphones,50,Friday,February,2023,55
2023-02-25,3,Headphones,71,Saturday,February,2023,56
2023-02-26,3,Headphones,76,Sunday,February,2023,57
2023-02-27,3,Headphones,58,Monday,February,2023,58
2023-02-28,3,Headphones,67,Tuesday,February,2023,59
2023-03-01,3,Headphones,21,Wednesday,March,2023,60
2023-03-02,3,Headphones,34,Thursday,March,2023,61
2023-03-03,3,Headphones,59,Friday,March,2023,62
2023-03-04,3,Headphones,63,Saturday,March,2023,63
2023-03-05,3,Headphones,69,Sunday,March,2023,64
2023-03-06,3,Headphones,45,Monday,March,2023,65
2023-03-07,3,Headphones,64,Tuesday,March,2023,66
2023-03-08,3,Headphones,20,Wednesday,March,2023,67
2023-03-09,3,Headphones,21,Thursday,March,2023,68
2023-03-10,3,Headphones,22,Friday,March,2023,69
2023-03-11,3,Headphones,56,Saturday,March,2023,70
2023-03-12,3,Headphones,9,Sunday,March,2023,71
2023-03-13,3,Headphones,63,Monday,March,2023,72
2023-03-14,3,Headphones,77,Tuesday,March,2023,73
2023-03-15,3,Headphones,28,Wednesday,March,2023,74
2023-03-16,3,Headphones,70,Thursday,March,2023,75
2023-03-17,3,Headphones,84,Friday,March,2023,76
2023-03-18,3,Headphones,29,Saturday,March,2023,77
2023-03-19,3,Headphones,33,Sunday,March,2023,78
2023-03-20,3,Headphones,11,Monday,March,2023,79
2023-03-21,3,Headphones,77,Tuesday,March,2023,80
2023-03-22,3,Headphones,79,Wednesday,March,2023,81
2023-03-23,3,Headphones,36,Thursday,March,2023,82
2023-03-24,3,Headphones,46,Friday,March,2023,83
2023-03-25,3,Headphones,12,Saturday,March,2023,84
2023-03-26,3,Headphones,89,Sunday,March,2023,85
2023-03-27,3,Headphones,43,Monday,March,2023,86
2023-03-28,3,Headphones,61,Tuesday,March,2023,87
2023-03-29,3,Headphones,4,Wednesday,March,2023,88
2023-03-30,3,Headphones,49,Thursday,March,2023,89
2023-03-31,3,Headphones,52,Friday,March,2023,90
2023-04-01,3,Headphones,23,Saturday,April,2023,91
2023-04-02,3,Headphones,13,Sunday,April,2023,92
2023-04-03,3,Headphones,19,Monday,April,2023,93
2023-04-04,3,Headphones,23,Tuesday,April,2023,94
2023-04-05,3,Headphones,16,Wednesday,April,2023,95
2023-04-06,3,Headphones,47,Thursday,April,2023,96
2023-04-07,3,Headphones,11,Friday,April,2023,97
2023-04-08,3,Headphones,6,Saturday,April,2023,98
2023-04-09,3,Headphones,77,Sunday,April,2023,99
2023-04-10,3,Headphones,13,Monday,April,2023,100
2023-04-11,3,Headphones,48,Tuesday,April,2023,101
2023-04-12,3,Headphones,20,Wednesday,April,2023,102
2023-04-13,3,Headphones,50,Thursday,April,2023,103
2023-04-14,3,Headphones,96,Friday,April,2023,104
2023-04-15,3,Headphones,67,Saturday,April,2023,105
2023-04-16,3,Headphones,31,Sunday,April,2023,106
2023-04-17,3,Headphones,19,Monday,April,2023,107
2023-04-18,3,Headphones,46,Tuesday,April,2023,108
2023-04-19,3,Headphones,16,Wednesday,April,2023,109
2023-04-20,3,Headphones,29,Thursday,April,2023,110
2023-04-21,3,Headphones,61,Friday,April,2023,111
2023-04-22,3,Headphones,80,Saturday,April,2023,112
2023-04-23,3,Headphones,28,Sunday,April,2023,113
2023-04-24,3,Headphones,88,Monday,April,2023,114
2023-04-25,3,Headphones,71,Tuesday,April,2023,115
2023-04-26,3,Headphones,83,Wednesday,April,2023,116
2023-04-27,3,Headphones,17,Thursday,April,2023,117
2023-04-28,3,Headphones,58,Friday,April,2023,118
2023-04-29,3,Headphones,52,Saturday,April,2023,119
2023-04-30,3,Headphones,96,Sunday,April,2023,120
2023-05-01,3,Headphones,72,Monday,May,2023,121
2023-05-02,3,Headphones,47,Tuesday,May,2023,122
2023-05-03,3,Headphones,47,Wednesday,May,2023,123
2023-05-04,3,Headphones,65,Thursday,May,2023,124
2023-05-05,3,Headphones,97,Friday,May,2023,125
2023-05-06,3,Headphones,93,Saturday,May,2023,126
2023-05-07,3,Headphones,25,Sunday,May,2023,127
2023-05-08,3,Headphones,2,Monday,May,2023,128
2023-05-09,3,Headphones,45,Tuesday,May,2023,129
2023-05-10,3,Headphones,60,Wednesday,May,2023,130
2023-05-11,3,Headphones,31,Thursday,May,2023,131
2023-05-12,3,Headphones,37,Friday,May,2023,132
2023-05-13,3,Headphones,44,Saturday,May,2023,133
2023-05-14,3,Headphones,93,Sunday,May,2023,134
2023-05-15,3,Headphones,34,Monday,May,2023,135
2023-05-16,3,Headphones,53,Tuesday,May,2023,136
2023-05-17,3,Headphones,43,Wednesday,May,2023,137
2023-05-18,3,Headphones,32,Thursday,May,2023,138
2023-05-19,3,Headphones,21,Friday,May,2023,139
2023-05-20,3,Headphones,53,Saturday,May,2023,140
2023-05-21,3,Headphones,49,Sunday,May,2023,141
2023-05-22,3,Headphones,66,Monday,May,2023,142
2023-05-23,3,Headphones,40,Tuesday,May,2023,143
2023-05-24,3,Headphones,89,Wednesday,May,2023,144
2023-05-25,3,Headphones,12,Thursday,May,2023,145
2023-05-26,3,Headphones,2,Friday,May,2023,146
2023-05-27,3,Headphones,67,Saturday,May,2023,147
2023-05-28,3,Headphones,42,Sunday,May,2023,148
2023-05-29,3,Headphones,74,Monday,May,2023,149
2023-05-30,3,Headphones,97,Tuesday,May,2023,150
2023-05-31,3,Headphones,97,Wednesday,May,2023,151
2023-06-01,3,Headphones,11,Thursday,June,2023,152
2023-06-02,3,Headphones,52,Friday,June,2023,153
2023-06-03,3,Headphones,41,Saturday,June,2023,154
2023-06-04,3,Headphones,57,Sunday,June,2023,155
2023-06-05,3,Headphones,29,Monday,June,2023,156
2023-06-06,3,Headphones,86,Tuesday,June,2023,157
2023-06-07,3,Headphones,82,Wednesday,June,2023,158
2023-06-08,3,Headphones,92,Thursday,June,2023,159
2023-06-09,3,Headphones,90,Friday,June,2023,160
2023-06-10,3,Headphones,32,Saturday,June,2023,161
2023-06-11,3,Headphones,51,Sunday,June,2023,162
2023-06-12,3,Headphones,54,Monday,June,2023,163
2023-06-13,3,Headphones,94,Tuesday,June,2023,164
2023-06-14,3,Headphones,19,Wednesday,June,2023,165
2023-06-15,3,Headphones,55,Thursday,June,2023,166
2023-06-16,3,Headphones,48,Friday,June,2023,167
2023-06-17,3,Headphones,70,Saturday,June,2023,168
2023-06-18,3,Headphones,53,Sunday,June,2023,169
2023-06-19,3,Headphones,74,Monday,June,2023,170
2023-06-20,3,Headphones,48,Tuesday,June,2023,171
2023-06-21,3,Headphones,11,Wednesday,June,2023,172
2023-06-22,3,Headphones,56,Thursday,June,2023,173
2023-06-23,3,Headphones,94,Friday,June,2023,174
2023-06-24,3,Headphones,60,Saturday,June,2023,175
2023-06-25,3,Headphones,20,Sunday,June,2023,176
2023-06-26,3,Headphones,52,Monday,June,2023,177
2023-06-27,3,Headphones,78,Tuesday,June,2023,178
2023-06-28,3,Headphones,43,Wednesday,June,2023,179
2023-06-29,3,Headphones,61,Thursday,June,2023,180
2023-06-30,3,Headphones,90,Friday,June,2023,181
2023-07-01,3,Headphones,85,Saturday,July,2023,182
2023-07-02,3,Headphones,51,Sunday,July,2023,183
2023-07-03,3,Headphones,59,Monday,July,2023,184
2023-07-04,3,Headphones,65,Tuesday,July,2023,185
2023-07-05,3,Headphones,22,Wednesday,July,2023,186
